idItem,name,tags,price,rating,numRatings,address,phone
890,Bocasú Dulce Picoteo,"Desserts, Cafeteria",empty,5.0,3,"Mercado de Triana Plaza del Altozano, s/n 41010 Seville Spain",+34954623151
891,El cocinero Feliz,Chinese,€,5.0,1,"Plaza Calderón de la Barca, 3 41003 Seville Spain",+34655076311
892,Lizarran,Tapas Bars,€,3.0,8,"Calle Javier lasso de la Vega, 14 41002 Sevilla Spain",
893,Arte & Solera,"Breakfast & Brunch, Tapas Bars",€€,4.0,8,"Calle del Concejal Alberto Jiménez Becerril, 11 41009 Seville Spain",+34657231603
894,Harold,"Bars, Cafeteria",€,5.0,1,"Calle Esperanza de Triana, 16 41010 Seville Spain",+34633085381
895,La Bodega de Mi Viña,"Dive Bars, Tapas Bars",€,4.0,6,"Calle Aracena, 3 41010 Seville Spain",+34954331034
896,Cafetería del Rectorado,Tapas Bars,€,3.5,4,"Calle San Fernando, S/N 41004 Seville Spain",
897,Cafetería Marbella,Spanish,€,3.5,14,"Avenida de Ramón y Cajal, 2 41008 Seville Spain",+34954692453
898,Los Venerables,"Andalusian, Tapas Bars",empty,4.0,1,"Calle Jamerdana, 9 41004 Seville Spain",+34955326175
899,La Tostaíta Veloz,"Breakfast & Brunch, Coffee & Tea",€,3.5,7,"Calle Correduría, 50 Esquina Calle Feria 4100 Seville Spain",
900,Postigo 10,Spanish,€€,2.0,16,"Calle Almirantazgo, 10 41001 Seville Spain",+34620521800
901,El Rey de la Cerveza,"Seafood, Tapas Bars",€,4.0,10,"Ronda de Pío XII, 1 41008 Seville Spain",+34954362232
902,Pasa Plato,"Mediterranean, Andalusian, Tapas Bars",empty,4.5,2,"Calle de Monte Tabor, 9 41007 Seville Spain",+34619116766
903,La Parada,"Bars, Cafeteria",€,4.0,4,"Calle Arenal, 2 41001 Seville Spain",
904,Casa Diego,Tapas Bars,€€,3.0,8,"Plaza de la Alfalfa, 8 41004 Seville Spain",+34954213105
905,Tapaolé,Tapas Bars,empty,5.0,1,"C.C Nervión Plaza Calle Luis de Morales , 3 41005 Seville Spain",
906,Spala II,"Tapas Bars, Spanish",€€,2.0,8,"Plaza de la Encarnación, 24 41003 Seville Spain",+34954222091
907,"Mesón Jamón Real, La despensa de Extremadura en Sevilla.","Spanish, Tapas Bars",€€,4.0,1,"Calle Pastor y Landero, 20-22 41001 Seville Spain",+34954563998
908,Bodega San Rafael,Tabernas,€,4.0,21,Rotonda La Pañoleta 41900 Camas Spain,
909,El Caminante Andaluz,Mediterranean,€€,3.5,15,"Calle de José Diaz, 8 41009 Seville Spain",+34646315316
910,The Bitters Bar,"Pubs, Cocktail Bars, Tapas Bars",€€,4.5,3,"Avenida San Francisco Javier, 9 41018 Seville Spain",+34955181761
911,Toby,"Burgers, Pizza, Salad",empty,5.0,1,"Calle Almirante Lobo, 2 41001 Seville Spain",
912,El Atún,"Tapas/Small Plates, Spanish",€,3.0,6,"Calle Joaquín Guichot, 5 41001 Seville Spain",+34954564658
913,Taberna  La niña de Enrique,"Tabernas, Tapas Bars, Spanish",€,4.5,4,"Calle Tharsis, 2 41008 Seville Spain",+34617257040
914,La Jolla By 1906,Gastropubs,empty,5.0,1,"Calle Dos de Mayo, 10 41001 Seville Spain",+34687161205
915,Manolo Vázquez,Spanish,€€,4.5,2,"Calle Baltasar Gracián, 5 41007 Seville Spain",+34954572146
916,Papasá,Spanish,€,4.0,12,"Calle López de Gomara, 17 41010 Seville Spain",+34954335777
917,Como en Italia,"Pizza, Italian",€,4.0,14,"Calle Telegrafistas, 22 41015 Seville Spain",+34954060127
918,Citroen,Cafeteria,empty,4.5,2,"Avenida Portugal, s/n 41013 Seville Spain",+34954233751
919,Langayo,"Spanish, Bars",empty,5.0,1,"Calle Arroyo, 1 41008 Seville Spain",+34954419253
920,La Choza de Manuela,"Spanish, Steakhouses",€,3.5,46,"Carretera Bormujos-Bollullos, Km.6 41930 Bormujos Spain",+34955726092
921,Los Niños del Flor,"Dive Bars, Spanish, Tapas Bars",€€,4.0,4,"Calle Teniente Borges, 8 41002 Seville Spain",+34954561285
922,F5,"Fast Food, Pubs, Coffee & Tea",€€,3.5,6,"Paseo de Cristóbal Colón, 7 41001 Seville Spain",+34954219304
923,La Cruz,Tapas Bars,empty,4.0,6,"Calle Farmacéutico Murillo Herrera, 1 41010 Seville Spain",+34954276937
924,La Terraza,Tapas Bars,€€,4.0,6,"Calle Calatrava, 12 41002 Seville Spain",+34691320898
925,El Turco,"Turkish, Kebab",empty,4.0,5,"Avenida Ramón y Cajal, 2 41018 Seville Spain",+34954092006
926,La Cuba,Gastropubs,€€,4.0,3,"Calle San Luis, 1 41003 Seville Spain",
927,La Tradicional,Tapas Bars,€€,4.0,10,"Calle del Alberche, s/n 41005 Seville Spain",+34954646653
928,Isolde Café,"Cafeteria, Food Delivery Services",€,4.0,3,"Calle Cardenal Bueno Monreal, 18 41013 Seville Spain",+34954611661
929,La Calle,"Salad, Burgers",empty,5.0,1,"Feria, 115 41400 Seville Spain",+34954918345
930,Gonzalo,"Spanish, Tapas Bars",€,2.5,9,"Calle Alemanes, 21 41004 Seville Spain",+34954223595
931,Casa Martín,Tapas Bars,€,4.0,6,"Calle de Castilla, 172 41010 Seville Spain",+34954333068
932,Le Petit Café,"Desserts, Cafeteria",€,4.5,2,"Plaza de la Magdalena, 9 41001 Seville Spain",+34955269721
933,Sanbers,Spanish,€€,3.5,16,"Avenida de Alemania, 9 41012 Seville Spain",+34955641547
934,El Bacalao,"Spanish, Tapas Bars, Mediterranean",€€€,3.0,5,"Calle Tarifa, 9 41002 Seville Spain",+34954224320
935,Kiosco La Melva,Tapas Bars,empty,4.5,7,"Cardenal Ilundáin, s/n 41013 Seville Spain",
936,Sala El Cachorro,"Performing Arts, Breakfast & Brunch, Vegetarian",€,4.0,13,"Calle Procurador, 19 41010 Seville Spain",+34954339747
937,Las Bambalina,"Tapas Bars, Spanish, Mediterranean",€€,4.0,8,"Calle Las Fuentezuelas, 4 41003 Seville Spain",+34954406086
938,Karpanta,"Burgers, Tapas Bars",€€,3.0,2,"C.C Setas Encarnación Plaza de la Encarnación, 14 41003 Seville Spain",+34954902310
939,Pista 01,Tapas Bars,€€,4.5,4,"Avenida Ramón de Carranza, 26 41011 Seville Spain",+34954270024
940,Azafrán,Spanish,empty,4.0,2,"Calle San Pablo, 27 41001 Seville Spain",+34954395948
941,Azafran Tapas,Tapas Bars,€,4.0,2,"Carrer de Ciudad de Ronda, 3 41004 Seville Spain",+34902091466
942,Guadiana,Spanish,empty,4.0,3,"Calle Guadiana, 29 41002 Seville Spain",+34954381936
943,Rincón de Fali,"Food Delivery Services, Tapas Bars",€,4.0,4,"Avenida de Llanes, 4 41008 Seville Spain",+34609336310
944,La Entrañable,Tapas Bars,€,4.0,6,"Calle Callao, 5 41010 Seville Spain",+34954338368
945,Sargento Peppers,"Burgers, Pizza",€,4.0,10,"Calle Fernando IV, 34 41011 Seville Spain",+34954451486
946,Mesón Los Alcores,"Spanish, Tapas Bars",€€,4.5,2,"Calle Farmacéutico Murillo Herrera, 10 41010 Seville Spain",+34954270661
947,Doctor Bar,"Pubs, Tapas Bars",€,3.5,6,"Calle Feria, 94 41002 Seville Spain",
948,Kiosco Abilio,Tapas Bars,empty,5.0,4,"Avenida de Don Pelayo,  s/n 41013 Seville Spain",+34686237501
949,El Rincón de Colino,"Cafeteria, Breakfast & Brunch, Tapas Bars",€,4.0,2,"Calle Santa Paula, s/n 41003 Seville Spain",
950,Ñam Ñam,Sandwiches,€,4.0,9,"Avenida de la Reina Mercedes, 31 41012 Seville Spain",+34697190794
951,Cinco Jotas,Tapas Bars,empty,4.0,1,"Calle Albareda, 15 41001 Seville Spain",+34954210521
952,La Notaria,"Spanish, Tapas Bars, Beer Bar",€,4.0,4,"Carretera de Carmona, 30 41008 Seville Spain",
953,El Pollo Loco,Steakhouses,€€,4.5,7,"Calle Esperanza de Triana, 6 41010 Seville Spain",+34954343302
954,Kebab Torneo,"Mediterranean, Arabic",€,4.5,3,"Avenida Concejal Alberto Jimenez Becerril, 5 41009 Seville Spain",+34954902947
955,La Paraita,Tapas Bars,€,4.0,4,"Plaza el Juncal, 4 41005 Seville Spain",+34954705101
956,Mingthao,"Chinese, Sushi Bars",€,3.5,6,"Calle Salado, 4 41010 Seville Spain",+34954458046
957,La Parrilla del Badulaque,Spanish,€€,3.5,6,"Alameda de Hércules, 33 41002 Seville Spain",+34954915524
958,El Picadero,"Breakfast & Brunch, Tapas Bars",€,3.0,9,"Calle Almansa, 14 41001 Seville Spain",+34954216350
959,Bar Citroen,Tapas Bars,€,3.0,8,Avenida Portugal 1 Sevilla Spain,
960,De la O,Andalusian,empty,5.0,3,"Paseo Nuestra Señora de la O, 29 41010 Seville Spain",+34954339000
961,Repetto,Mediterranean,empty,3.5,6,"Calle San Pablo, 29 41001 Seville Spain",+34954323008
962,Taberna Cordero,"Diners, Tabernas, Tapas Bars",empty,4.5,5,"Avenida del Concejal Alberto Jiménez Becerril, s/n 41009 Seville Spain",+34954907951
963,Nueva Taberna La Carrucha,"Tapas Bars, Tabernas",€,4.0,5,"Calle Constancia, 21 41010 Seville Spain",+34625819934
964,Amici Miei,"Pizza, Italian",€,4.0,2,"Calle Benito Mas y Prat, 2 41005 Seville Spain",
965,Zurbarán,"Tapas Bars, Dive Bars",€,3.0,8,"Plaza Zurbarán, 1 41003 Seville Spain",+34954229634
966,Da Vinci,Tapas Bars,€,4.0,5,"Avenida de Leonardo da Vinci, 10 41092 Seville Spain",+34605806808
967,El Rincón Gallego del Pulpo,Tapas Bars,€€,3.5,7,"Calle Harinas, 21 41001 Seville Spain",+34954224311
968,La Atarazana,"Spanish, Tapas Bars",€,4.5,4,"Calle de la Constancia, 7 41010 Seville Spain",+34954275516
969,La Abundancia,"Dive Bars, Spanish, Tapas Bars",€,4.0,1,"Calle Pinto, 1-3 41003 Seville Spain",+34954214117
970,El Rincon del Jartible,Tapas Bars,€,4.5,3,"Calle Ulia, 9 41005 Seville Spain",+34650498870
971,Gran China,Dim Sum,€€,3.5,9,"Avenida de Miraflores, 72 41008 Seville Spain",+34954354325
972,La Alacena,Tapas Bars,€€,4.0,2,"Calle Aguilas, 6 41004 Seville Spain",+34954216549
973,Parpatana,Tapas Bars,empty,5.0,1,"Plaza Sacrificio, 1 41018 Seville Spain",+34955186745
974,Casa del Dolma,Turkish,empty,4.0,1,"Calle Troya, 4 41010 Seville Spain",+34954036267
975,Foster's Hollywood,"Burgers, American (Traditional)",€€,4.0,8,"Avenida de los Descubrimientos, s/n Local A-10 41927 Mairena de Aljarafe Spain",+34955602012
976,Al Zagal,Spanish,empty,4.0,2,"Avenida de la Buhaira, 24 41018 Seville Spain",+34954549500
977,Patio San Eloy,"Spanish, Tapas Bars",€,2.5,4,"Calle San Fernando, 27 41004 Seville Spain",+34954501070
978,Kiosko de Los Leones,Tapas Bars,€€,3.0,10,"Alameda de Hércules, s/n 41002 Seville Spain",+34666308968
979,Gabbana,"Cafeteria, Cocktail Bars",€€,3.5,3,"Avenida de la Buhaira, 8 41016 Seville Spain",
980,Zero Tapas,"Tapas Bars, Gastropubs, Mediterranean",€€,4.0,2,"Calle Calatrava, 34 41002 Seville Spain",+34955440030
981,Café & Tapas,"Mediterranean, Tapas Bars, Coffee & Tea",empty,1.0,8,"Calle Albareda, 8 41001 Seville Spain",
982,Barceló,Restaurants,empty,4.0,1,"Calle Gerona, 33 41003 Seville Spain",+34954223263
983,Bar Regio,"Dive Bars, Tapas Bars",€,5.0,1,"Calle Barcelona, 2 41001 Seville Spain",
984,El Papelón,"Tapas Bars, Spanish",€,3.5,4,"Calle Amador de los Rios, 35 41003 Seville Spain",+34955260542
985,Amaranto,Gastropubs,€,3.5,2,"Calle Carlos Cañal, 3 41001 Seville Spain",+34954225390
986,Bodega Amarillo Albero,"Tapas Bars, Diners",empty,5.0,1,"Plaza de la Gavidia, 5 41002 Seville Spain",+34954219085
987,Mesón Pino Montano,"Spanish, Breakfast & Brunch",€,4.0,8,"Calle Estrella Betelgueuse, 2 41015 Seville Spain",+34954961111
988,Shoarma,Middle Eastern,€,4.0,7,"Calle Salado, 6 41010 Seville Spain",+34657216040
989,Cachito,Tapas Bars,€,4.0,1,"Juan de Mata Carriazo, 2 41018 Seville Spain",+34954411512
990,La Primera,"Cafeteria, Breakfast & Brunch, Tapas Bars",€,4.0,2,"Calle Arroyo, 105 41008 Seville Spain",
991,La Piccolina,"Pizza, Italian",€,3.5,8,"Calle Peris Mencheta, 22 41002 Seville Spain",+34954906958
992,El Asador la Burra,Steakhouses,€,4.5,3,"Poligono Industrial Calonge Calle Estaño, 20 41007 Seville Spain",+34954368887
993,El Patio de San Eloy,"Spanish, Tabernas",€,3.0,4,"Calle Mateos Gago, 4 41004 Seville Spain",+34954501070
994,Arte y Solera,"Mediterranean, Signature Cuisine",empty,5.0,1,"Calle Zaragoza, 64 41001 Seville Spain",+34657231603
995,Goiko Grill,Burgers,€€,3.5,5,"Avenida de la República Argentina, 26 41011 Seville Spain",+34955286140
996,Sur,Tapas Bars,€€,4.0,4,"Plaza de la Encarnacion, s/n 41004 Seville Spain",
997,Taberna Azalea II,"Tapas Bars, Spanish",empty,4.0,2,"Calle de José Laguillo, 27 41003 Seville Spain",+34954418059
998,La Maceta,"Tapas Bars, Beer Bar",€€,3.5,8,"Calle Virgen de Loreto, 19 41011 Seville Spain",+34954283565
999,La Cochera del Abuelo,Mediterranean,empty,4.5,3,"Álvaro de Bazán, 2 41002 Seville Spain",+34664440636
1000,Q'tapeo!,"Cafeteria, Tapas Bars, Cocktail Bars",empty,5.0,1,"Calle Javier Lasso de la Vega, 9 41002 Seville Spain",+34656821019
